type,epsilon,ari,ami,ch,sc
KMeans(clusters=4),0.1,0.28021652396822955,0.29790443728320615,1453.8805476106002,0.35202934180447887
AffinityPropagation(damping=0.5),0.1,0.03084332761420719,0.1168374016071326,371.1539937412646,0.20483225974755975
OPTICS(min_samples=4),0.1,0.030679462269224668,0.02431856685741842,8.361370545459668,-0.16477411528764424
KMeans(clusters=4),0.5,0.6974342739986332,0.6685368313514195,2097.6414973507417,0.4026065234006923
AffinityPropagation(damping=0.5),0.5,0.19967912797330942,0.4256199874007576,634.6909072135504,0.2310470018148342
OPTICS(min_samples=4),0.5,-0.00837797780148571,0.03931824258930703,10.28002556281439,-0.08306557068387552
KMeans(clusters=4),0.7,0.7411554479031914,0.716824114589223,2153.3354881599685,0.4071280633699864
AffinityPropagation(damping=0.5),0.7,0.27536458639939076,0.5135029730336067,674.529699370454,0.23974372680641456
OPTICS(min_samples=4),0.7,0.007964158766793645,0.06877824182136484,10.782747954629915,-0.114883559174322
KMeans(clusters=4),1.0,0.8322021415594325,0.792474511370795,2185.6001033163807,0.40787833123279504
AffinityPropagation(damping=0.5),1.0,0.29804229499534635,0.514215755227186,529.3393271821535,0.22753525969485916
OPTICS(min_samples=4),1.0,0.03741695311516347,0.1344133084920837,11.275820364171281,-0.12765134851065124
KMeans(clusters=4),1.5,0.8805235389521988,0.8477536557199805,2191.2311685084155,0.4103510924825362
AffinityPropagation(damping=0.5),1.5,0.3374669441404983,0.5569178593346256,354.7636502184654,0.20408147280767977
OPTICS(min_samples=4),1.5,0.06322004660510072,0.2041568939336475,14.23224089783471,-0.0966324544443263
KMeans(clusters=4),2.0,0.8728215005669675,0.8529018910824544,2196.1814324763955,0.4116452154467627
AffinityPropagation(damping=0.5),2.0,0.35911203052544954,0.5896698217177694,498.9776674616099,0.2535316181625181
OPTICS(min_samples=4),2.0,0.07040764276062997,0.2558863383825964,13.776866778622239,-0.08556735184124462
KMeans(clusters=4),2.5,0.9181289835745184,0.8941448659205102,2189.9670716202772,0.40909655486248064
AffinityPropagation(damping=0.5),2.5,0.4060600932748276,0.6074706890493706,469.6061960732607,0.2483149578397482
OPTICS(min_samples=4),2.5,0.07005908793060862,0.29968675429849145,13.733069796623179,-0.051446104329369004
KMeans(clusters=4),3.0,0.9051856938358419,0.8862663425771611,2193.341751103839,0.4108132031930543
AffinityPropagation(damping=0.5),3.0,0.33756840992711734,0.5702376187551343,496.59649948595023,0.23500628246642688
OPTICS(min_samples=4),3.0,0.12175513521264329,0.35987398512157004,16.028385412890476,-0.055193967543181496
KMeans(clusters=4),3.5,0.891097352442989,0.8784217303827766,2186.518682158083,0.4103258554250056
AffinityPropagation(damping=0.5),3.5,0.4007723586128059,0.6207475941462113,415.8976224608722,0.22716867728948756
OPTICS(min_samples=4),3.5,0.14979985393235848,0.40470211006854645,15.3874258434066,-0.038695990364406574
KMeans(clusters=4),5.0,0.9207541373245608,0.906629439479295,2194.810447490697,0.40977565384937276
AffinityPropagation(damping=0.5),5.0,0.3925775186076885,0.6120248438866877,411.8520196048298,0.2613916426455357
OPTICS(min_samples=4),5.0,0.19768150743628238,0.48200363822738945,15.401555877959217,0.051040250945726486
KMeans(clusters=4),7.0,0.9741159664174963,0.9616274675126479,2192.5376790726577,0.4093343959530612
AffinityPropagation(damping=0.5),7.0,0.4059390759796228,0.6353523609446166,386.42624428999363,0.25160243719285186
OPTICS(min_samples=4),7.0,0.2953324667075462,0.5953161686298599,19.510030159517925,0.08873764626157013
KMeans(clusters=4),9.0,0.9654017966080639,0.955019081707228,2195.5538825497474,0.4106794620669893
AffinityPropagation(damping=0.5),9.0,0.4436919093702666,0.6659771191272701,500.2957660543666,0.2722257501968003
OPTICS(min_samples=4),9.0,0.3529497905341195,0.660738979385744,18.68725138166318,0.15239619778920013
