type,epsilon,ari,ami,ch,sc
"KMeans(clusters=4, init=random)",0.1,-0.005335657011526136,-0.0031935329923490747,89.79356947233829,0.30040505765578446
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.1,-0.004371942917654178,-0.01718865524873062,79.07488125562506,0.28363516261656674
"OPTICS(min_samples=6, distance_metric=euclidean)",0.1,0.017328451696179293,-0.0044833282342378305,11.522852611554075,-0.14369125496323165
"KMeans(clusters=4, init=random)",0.5,0.024021570715997448,0.030156106419755618,85.96959045627253,0.27632098670159494
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.5,0.008383595451855396,0.02869540470463881,71.54560263347966,0.27949307651484334
"OPTICS(min_samples=6, distance_metric=euclidean)",0.5,-0.0015596052776167828,-0.008680682008412346,9.085390223727588,-0.22209576639987788
"KMeans(clusters=4, init=random)",0.7,0.019072626644352393,0.021037549360912403,84.88645755741278,0.27350464787559525
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.7,0.00521727139965026,0.009259682531442517,75.03267757522586,0.26976911651592966
"OPTICS(min_samples=6, distance_metric=euclidean)",0.7,0.015379811780763383,0.013583777930793836,9.8390226754702,-0.12461553695251064
"KMeans(clusters=4, init=random)",1.0,0.05041321651324574,0.04587570654426838,85.37611577211626,0.2833974428254062
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",1.0,0.013656931303990127,0.03556656941606135,74.69790355346925,0.2687577724541099
"OPTICS(min_samples=6, distance_metric=euclidean)",1.0,0.0017302873218817474,0.007691566695963843,11.137812253753093,-0.14362493853899574
"KMeans(clusters=4, init=random)",1.5,0.12898802637054305,0.12480229901437692,87.8223317059693,0.2842890028698838
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",1.5,0.06064770487186708,0.15349978144910753,75.40160311935475,0.2892799768884915
"OPTICS(min_samples=6, distance_metric=euclidean)",1.5,0.008833685172413914,0.03722338789062109,8.244944388287333,-0.18820141393545015
"KMeans(clusters=4, init=random)",2.0,0.22802442083813265,0.23039456760157492,102.29276681394269,0.3219492820504785
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",2.0,0.11413889243216649,0.21812998845278458,77.19024792427176,0.25402381591036205
"OPTICS(min_samples=6, distance_metric=euclidean)",2.0,0.003518083425781022,0.043446840220633935,8.052796765883723,-0.2500111366806555
"KMeans(clusters=4, init=random)",2.5,0.21903259828639515,0.242056762651304,105.61994052819504,0.3135922468961419
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",2.5,0.13602195137515155,0.2455284644208895,88.08998582576706,0.2816959635741441
"OPTICS(min_samples=6, distance_metric=euclidean)",2.5,0.01103471559836045,0.08352702947950848,13.26942399733907,-0.1121531612556306
"KMeans(clusters=4, init=random)",3.0,0.2906676385228444,0.2927357934368488,119.85981200232008,0.33845768826858186
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",3.0,0.1938183393501805,0.31558849310268455,96.88844231034405,0.2811210342046292
"OPTICS(min_samples=6, distance_metric=euclidean)",3.0,-0.01643214064199141,0.045116823055183566,8.036049178060791,-0.28654523754156414
"KMeans(clusters=4, init=random)",3.5,0.4031222226759503,0.4052753787154367,157.99706481050572,0.3961125107851441
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",3.5,0.30152387096044053,0.4443330952712133,130.28885134369185,0.30976593195207835
"OPTICS(min_samples=6, distance_metric=euclidean)",3.5,0.0017627676031892595,0.08244932850569295,6.440827392918678,-0.2927738262827346
"KMeans(clusters=4, init=random)",5.0,0.5213432283045896,0.6076521076517045,278.11712953205154,0.39462460665402954
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",5.0,0.48716714663300326,0.6024651379720783,272.2169054830257,0.34610190224639237
"OPTICS(min_samples=6, distance_metric=euclidean)",5.0,0.12273404235181476,0.3013834592536019,16.851993766838184,-0.19806560150409444
"KMeans(clusters=4, init=random)",7.0,0.6801047216150445,0.6747326913027747,333.89884701898507,0.42726205369727327
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",7.0,0.532038592377621,0.6566068271132505,293.1214993464201,0.36330584620810896
"OPTICS(min_samples=6, distance_metric=euclidean)",7.0,0.30730915733009073,0.533440356369514,15.393005324548028,-0.15791726840455136
"KMeans(clusters=4, init=random)",9.0,0.8482289304791955,0.8413003062810507,616.10235623023,0.4821376907535798
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",9.0,0.7015031210986267,0.7787562053581273,536.4391382960664,0.38943156977209803
"OPTICS(min_samples=6, distance_metric=euclidean)",9.0,0.30712349488638824,0.5768810420737952,15.604631567349141,-0.214357339614488
